425,661948657386
1029,68995061476
742,120137813129
786,316810441664
914,612841822259
687,944306677161
667,625793119953
708,034788840731
633,060293328442
567,961866291401
510,106704555831
517,940942966236
431,251818491566
390,39495646438
426,203176400461
428,803139808312
328,436133046095
318,903655632695
307,864875515071
273,655756742651
